Team Number,Country,State,City,Postal Code,State Code,fips
7894,USA,Michigan,Flint,48504,MI,m26049
7895,USA,Idaho,Homedale,83628,ID,i16073
7896,USA,Arkansas,Osceola,72370,AR,a05093
7897,USA,Arizona,Winslow,86047,AZ,"a04005,a04017"
7898,USA,Hawaii,Honolulu,96818,HI,h15003
7899,USA,Louisiana,Gibsland,71028,LA,"l22013,l22027"
7900,USA,Wisconsin,Racine,53406,WI,w55101
7903,USA,New York,Rochester,14613,NY,n36055
7905,USA,Utah,Clearfield,84015,UT,u49011
7906,USA,Utah,Salt Lake City,84118,UT,u49035
7907,USA,New Hampshire,Whitefield,03598,NH,"n33007,n33009"
7908,USA,Arkansas,Marvell,72366,AR,"a05077,a05095,a05107"
7909,USA,Utah,Salt Lake City,84115,UT,u49035
7910,USA,Arkansas,Crossett,71635,AR,a05003
7911,USA,Michigan,Belding,48809,MI,"m26067,m26081,m26117"
7913,USA,New Hampshire,Bristol,03222,NH,n33009
7914,USA,Louisiana,Monroe,71201,LA,l22073
7915,USA,Wisconsin,Ripon,54971,WI,"w55039,w55047,w55139"
8044,USA,Louisiana,Denham Springs,70726,LA,l22063
8048,USA,California,Palo Alto,94303,CA,"c06081,c06085"
8055,USA,Texas,Frisco,75035,TX,"t48085,t48121"
8090,USA,North Carolina,Roxboro,27573,NC,n37145
