Team Number,Country,State,City,Postal Code,State Code,fips
4201,USA,California,El Segundo,90245,CA,c06037
4203,USA,New York,Oneonta,13820,NY,"c36025,c36077"
4205,USA,Washington,Sedro Woolley,98284,WA,"c53057,c53073"
4206,USA,Texas,Fort Worth,76103,TX,c48439
4207,USA,Minnesota,Victoria,55386,MN,"c27019,c27053"
4212,USA,Illinois,Galesburg,61401,IL,"c17095,c17131,c17187"
4213,USA,Illinois,Bloomington,61704,IL,c17113
4215,USA,Minnesota,Saint Paul,55121,MN,c27037
4216,USA,Michigan,Jackson,49202,MI,c26075
4217,USA,Minnesota,Nashwauk,55769,MN,"c27061,c27137"
4219,USA,Texas,San Antonio,78218,TX,c48029
4225,USA,Minnesota,Saint Paul,55130,MN,c27123
4226,USA,Minnesota,Albany,56307,MN,"c27097,c27145"
4229,USA,Minnesota,Saint Paul,55117,MN,c27123
4230,USA,Minnesota,Duluth,55811,MN,c27137
4232,USA,Illinois,Alton,62002,IL,"c17117,c17119"
4237,USA,Michigan,Stevensville,49127,MI,c26021
4238,USA,Minnesota,Belgrade,56312,MN,"c27067,c27145"
4239,USA,Minnesota,Willmar,56201,MN,c27067
4240,USA,Georgia,Albany,31705,GA,"c13095,c13205,c13321"
4241,USA,Illinois,Joliet,60436,IL,c17197
4242,USA,District of Columbia,Washington,20003,DC,c11001
4243,USA,South Carolina,Charleston,29401,SC,c45019
4246,USA,Illinois,Troy,62294,IL,"c17119,c17163"
4247,USA,Wisconsin,Milwaukee,53209,WI,c55079
4255,USA,California,Monterey,93940,CA,c06053
4256,USA,Missouri,TOWN AND COUNTRY,63017,MO,c29189
4260,USA,Minnesota,Blue Earth Area,56013,MN,"c27043,c27091"
4263,USA,New York,New York,10002,NY,c36061
4265,USA,Tennessee,Oak Ridge,37830,TN,"c47001,c47093,c47145"
4267,USA,South Carolina,Myrtle Beach,29588,SC,c45051
4269,USA,Ohio,Columbus,43209,OH,c39049
4270,USA,Hawaii,Honolulu,96816,HI,c15003
4272,USA,Indiana,Lafayette,47909,IN,c18157
4276,USA,California,Huntington Beach,92649,CA,c06059
4277,USA,Minnesota,New Hope,55428,MN,c27053
4281,USA,New Jersey,Somerset,08873,NJ,c34035
4283,USA,Ohio,Granville,43023,OH,c39089
4284,USA,Ohio,Cincinnati,45248,OH,c39061
4285,USA,Pennsylvania,Honesdale,18431,PA,c42127
4286,USA,Virginia,Mechanicsville,23111,VA,"c51085,c51127"
4290,USA,North Carolina,Charlotte,28217,NC,c37119
4291,USA,North Carolina,Henderson,27537,NC,"c37069,c37181,c37185"
4292,USA,Illinois,Lockport,60441,IL,c17197
4293,USA,Colorado,Highlands Ranch,80129,CO,"c08005,c08035"
4295,USA,Texas,Lufkin,75904,TX,"c48005,c48455"
4296,USA,Illinois,Gurnee,60031,IL,c17097
4299,USA,New York,Brooklyn,11231,NY,c36047
4301,USA,Texas,Odessa,79761,TX,c48135
4306,USA,Tennessee,Franklin,37064,TN,"c47037,c47187"
4309,USA,Washington,Snohomish,98290,WA,c53061
4311,USA,Massachusetts,Swampscott,01907,MA,c25009
4314,USA,Illinois,Springfield ,62703,IL,c17167
4322,USA,California,Orange,92869,CA,c06059
4325,USA,Michigan,Cassopolis,49031,MI,c26027
4327,USA,Michigan,Battle Creek,49015,MI,"c26025,c26077"
4328,USA,Texas,Richmond,77406,TX,c48157
4329,USA,Missouri,Saint Peters,63376,MO,c29183
4330,USA,Missouri,Saint Louis,63124,MO,c29189
4332,USA,Texas,Edinburg,78541,TX,c48215
4336,USA,Louisiana,Lafayette,70506,LA,c22055
4337,USA,Michigan,Holton,49425,MI,"c26121,c26123,c26127"
4342,USA,Pennsylvania,Kennett Square,19348,PA,c42029
4348,USA,Utah,Tooele,84074,UT,c49045
4356,USA,Missouri,Chaffee,63740,MO,"c29031,c29201"
4360,USA,Minnesota,Moorhead,56560,MN,c27027
4361,USA,New Jersey,Roxbury Township,07876,NJ,c34027
4362,USA,Michigan,Brighton,48116,MI,c26093
4364,USA,Texas,Stephenville,76401,TX,c48143
4373,USA,Pennsylvania,Jenkintown,19046,PA,"c42091,c42101"
4375,USA,Michigan,Ishpeming,49849,MI,c26103
4376,USA,Michigan,Charlevoix,49720,MI,"c26009,c26029,c26047"
4377,USA,Michigan,Boyne City,49712,MI,"c26009,c26029"
4378,USA,Texas,El Paso,79935,TX,c48141
4380,USA,Michigan,Detroit,48202,MI,c26163
4381,USA,Michigan,Richland,49083,MI,"c26015,c26077"
4382,USA,Michigan,Saginaw,48601,MI,c26145
4383,USA,New York,Brooklyn,11213,NY,c36047
4384,USA,Michigan,Troy,48083,MI,c26125
4386,USA,Colorado,Brush,80723,CO,"c08087,c08121"
4388,USA,Colorado,Fort Collins,80525,CO,c08069
4390,USA,Michigan,Dearborn,48126,MI,c26163
4391,USA,Michigan,Gladstone,49837,MI,c26041
4392,USA,Michigan,Brimley,49715,MI,c26033
4395,USA,Michigan,Dundee,48131,MI,c26115
4398,USA,Michigan,Traverse City,49684,MI,"c26019,c26055,c26089"
4405,USA,Michigan,Canton,48187,MI,c26163
4408,USA,Michigan,Battle Creek,49017,MI,"c26015,c26025,c26077"
4409,USA,Michigan,Niles,49120,MI,"c26021,c26027"
4412,USA,Texas,San Antonio,78209,TX,c48029
4414,USA,California,Ventura,93003,CA,c06111
4415,USA,California,Cerritos,90703,CA,c06037
4418,USA,Colorado,Highlands Ranch,80129,CO,"c08005,c08035"
4450,USA,Washington,Olympia,98501,WA,c53067
4451,USA,South Carolina,Laurens,29360,SC,c45059
4453,USA,Michigan,Marshall,49068,MI,c26025
4454,USA,Pennsylvania,Philadelphia,19103,PA,c42101
4455,USA,Missouri,Warrensburg,64093,MO,c29101
4456,USA,District of Columbia,Washington,20015,DC,c11001
4458,USA,New York,Center Moriches,11934,NY,c36103
4459,USA,Georgia,Lithia Springs,30122,GA,"c13067,c13097"
4461,USA,Washington,Des Moines,98198,WA,c53033
4462,USA,Tennessee,Kingston,37763,TN,c47145
4464,USA,Maryland,Laurel,20707,MD,"c24031,c24033"
4466,USA,Virginia,Culpeper,22701,VA,"c51047,c51113,c51137"
4467,USA,Pennsylvania,Canonsburg,15317,PA,"c42003,c42125"
4468,USA,Georgia,Atlanta,30312,GA,c13121
4469,USA,Washington,Federal Way,98003,WA,c53033
4470,USA,California,Placentia,92870,CA,c06059
4471,USA,Florida,Hollywood,33021,FL,c12011
4472,USA,Virginia,Woodbridge,22192,VA,c51153
4473,USA,Maine,Farmingdale,04344,ME,c23011
4480,USA,Minnesota,Upsala,56384,MN,c27097
4482,USA,Michigan,Kalamazoo,49048,MI,c26077
4485,USA,Indiana,Danville,46122,IN,c18063
4486,USA,California,Vista,92083,CA,c06073
4488,USA,Oregon,Hillsboro,97124,OR,"c41051,c41067"
4496,USA,Arizona,Gilbert,85297,AZ,c04013
4499,USA,Colorado,Fort Collins,80528,CO,c08069
4500,USA,Missouri,Clayton,63105,MO,"c29189,c29510"
4501,USA,California,Santa Monica,90404,CA,c06037
4504,USA,Tennessee,Maryville,37803,TN,c47009
4505,USA,Maryland,Owings Mills,21117,MD,c24005
4506,USA,Minnesota,Saint Paul,55109,MN,"c27037,c27123,c27163"
4508,USA,New York,Schuylerville,12871,NY,c36091
4509,USA,Georgia,Sugar Hill,30518,GA,"c13135,c13139"
4511,USA,Minnesota,Plymouth,55446,MN,c27053
4512,USA,Washington,Everett,98203,WA,c53061
4513,USA,Washington,Medical Lake,99022,WA,c53063
4514,USA,Maryland,Huntingtown,20639,MD,c24009
4516,USA,Georgia,Roswell,30075,GA,"c13057,c13067,c13121"
4521,USA,Ohio,Harrison,45030,OH,"c39017,c39061"
4522,USA,Missouri,Sedalia,65301,MO,"c29053,c29159"
4523,USA,Oklahoma,Mayes County ,74361,OK,"c40097,c40131"
4528,USA,New York,Queens,11367,NY,c36081
4531,USA,Wisconsin,Two Rivers,54241,WI,c55071
4533,USA,South Carolina,Mt Pleasant,29466,SC,"c45015,c45019"
4534,USA,North Carolina,Wilmington,28403,NC,c37129
4536,USA,Minnesota,Saint Paul,55104,MN,c27123
4539,USA,Minnesota,Frazee,56544,MN,"c27005,c27111"
4541,USA,Maryland,Severn,21144,MD,c24003
4546,USA,New Hampshire,Dover,03820,NH,c33017
4547,USA,Pennsylvania,Johnstown,15905,PA,"c42021,c42111"
4549,USA,Minnesota,South Saint Paul,55075,MN,c27037
4550,USA,Colorado,Greenwood Village ,80111,CO,"c08005,c08031"
4557,USA,Connecticut,Middletown,06457,CT,c09007
4561,USA,North Carolina,Research Triangle Park,27709,NC,c37063
4562,USA,Florida,Dunnellon,34432,FL,c12083
4564,USA,Maine,Brewer,04412,ME,c23019
4565,USA,Arizona,Mesa,85208,AZ,c04013
4567,USA,New York,Seaford,11783,NY,c36059
4568,USA,Michigan,North Adams,49262,MI,c26059
4571,USA,New York,New York,10029,NY,c36061
4572,USA,Connecticut,Redding,06896,CT,c09001
4573,USA,New Jersey,South River,08882,NJ,c34023
4575,USA,Pennsylvania,Prospect Park,19076,PA,c42045
4576,USA,Tennessee,Knoxville,37938,TN,"c47001,c47093,c47173"
4578,USA,California,Los Angeles,90045,CA,c06037
4579,USA,Washington,Federal Way,98003,WA,c53033
4580,USA,Indiana,Indianapolis,46214,IN,c18097
4582,USA,South Carolina,Myrtle Beach,29577,SC,c45051
4583,USA,California,San Diego,92101,CA,c06073
4585,USA,Utah,Midvale,84047,UT,c49035
4587,USA,Texas,Houston,77040,TX,c48201
4592,USA,Florida,Hollywood,33024,FL,c12011
4593,USA,South Dakota,Rapid City,57701,SD,"c46093,c46103"
4598,USA,Utah,Sandy,84094,UT,c49035
4601,USA,Ohio,Canfield,44406,OH,c39099
4607,USA,Minnesota,Becker,55308,MN,c27141
4610,USA,Texas,Bastrop,78602,TX,c48021
4611,USA,Ohio,Lewis Center,43035,OH,c39041
4616,USA,California,San Diego,92154,CA,c06073
4619,USA,California,Huntington Beach,92647,CA,c06059
4622,USA,Florida,Land O Lakes,34639,FL,c12101
4623,USA,Minnesota,Little Falls,56345,MN,c27097
4624,USA,Minnesota,Owatonna,55060,MN,c27147
4630,USA,Tennessee,Clinton,37716,TN,c47001
4632,USA,Minnesota,Monticello,55362,MN,c27171
4637,USA,Pennsylvania,Philadelphia,19136,PA,c42101
4638,USA,Maryland,Germantown,20874,MD,c24031
4639,USA,Texas,Katy,77494,TX,"c48157,c48201,c48473"
4640,USA,New York,new york,10026,NY,c36061
4641,USA,Texas,Red Oak,75154,TX,"c48113,c48139"
4643,USA,California,Oroville,95966,CA,"c06007,c06115"
4645,USA,Illinois,Chicago,60618,IL,c17031
4646,USA,Iowa,Des Moines,50311,IA,c19153
4648,USA,Minnesota,Jordan,55352,MN,c27139
4652,USA,New Jersey,Ramsey,07446,NJ,c34003
4653,USA,New Jersey,Ramsey,07446,NJ,c34003
4655,USA,Illinois,Rockton,61072,IL,c17201
4656,USA,Minnesota,Two Harbors,55616,MN,"c27075,c27137"
4662,USA,Oregon,Scappoose,97056,OR,"c41009,c41051,c41067"
4663,USA,Minnesota,Belle Plaine,56011,MN,"c27019,c27079,c27139,c27143"
4664,USA,Minnesota,Andover,55304,MN,c27003
4665,USA,Minnesota,Glencoe,55336,MN,"c27085,c27143"
4669,USA,California,San Francisco,94109,CA,c06075
4674,USA,Minnesota,Bemidji,56601,MN,"c27007,c27021,c27057"
4680,USA,Michigan,Detroit,48209,MI,c26163
4681,USA,Washington,Everett,98208,WA,c53061
4682,USA,Washington,Seattle,98103,WA,c53033
4683,USA,Washington,Marysville ,98271,WA,c53061
4692,USA,Washington,Toutle,98649,WA,c53015
4693,USA,Minnesota,Rockford,55373,MN,"c27053,c27171"
4694,USA,Texas,Amarillo,79106,TX,"c48375,c48381"
4698,USA,California,Sacramento,95864,CA,c06067
4701,USA,Georgia,Savannah,31406,GA,c13051
4702,USA,Illinois,Chicago,60640,IL,c17031
4703,USA,Minnesota,Menahga,56464,MN,"c27005,c27021,c27057,c27111,c27159"
4711,USA,California,Camarillo,93010,CA,c06111
4715,USA,Michigan,Cooks,49817,MI,"c26041,c26153"
4717,USA,Texas,Lubbock,79401,TX,c48303
4728,USA,Minnesota,Cold Spring,56320,MN,c27145
4730,USA,Georgia,Albany,31701,GA,"c13095,c13177"
4734,USA,Texas,Lubbock,79413,TX,c48303
4737,USA,Michigan,West Bloomfield,48323,MI,c26125
4738,USA,California,San Diego,92119,CA,c06073
4740,USA,Tennessee,Nashville,37216,TN,c47037
4741,USA,Minnesota,Redwood Falls,56283,MN,"c27127,c27129"
4748,USA,South Carolina,Charleston,29403,SC,c45019
4749,USA,Georgia,Alpharetta,30022,GA,c13121
4750,USA,New Jersey,Pennsauken,08109,NJ,c34007
4758,USA,Michigan,Detroit,48206,MI,c26163
4761,USA,Massachusetts,Reading,01867,MA,c25017
4763,USA,California,Fullerton,92833,CA,c06059
4764,USA,Tennessee,Memphis,38111,TN,c47157
4765,USA,California,Los Altos Hills,94022,CA,c06085
4768,USA,Michigan,Detroit,48228,MI,c26163
4773,USA,New York,Bronx,10475,NY,"c36005,c36119"
4776,USA,Michigan,Howell,48843,MI,c26093
4778,USA,Minnesota,Chanhassen,55317,MN,"c27019,c27053"
4779,USA,Michigan,Marine City,48039,MI,c26147
4780,USA,Ohio,Cleveland,44129,OH,c39035
4786,USA,Wisconsin,Milwaukee,53217,WI,"c55079,c55089"
4787,USA,Illinois,Chicago,60625,IL,c17031
4795,USA,North Carolina,Chapel Hill,27514,NC,c37135
4796,USA,Massachusetts,Hyde Park,02136,MA,"c25021,c25025"
4799,USA,Texas,Lazbuddie,79053,TX,c48369
4804,USA,Wisconsin,Port Washington,53074,WI,c55089
4809,USA,Missouri,Marceline,64658,MO,"c29041,c29115,c29121"
4810,USA,Michigan,Clinton Township,48038,MI,c26099
4811,USA,Michigan,Madison Heights,48071,MI,c26125
4815,USA,Michigan,Center Line,48015,MI,c26099
4816,USA,North Carolina,Raleigh,27613,NC,"c37063,c37183"
4818,USA,North Dakota,West Fargo,58078,ND,c38017
4819,USA,Michigan,Mount Pleasant,48858,MI,"c26073,c26111"
4821,USA,District of Columbia,Washington,20011,DC,c11001
4823,USA,South Carolina,Loris,29569,SC,c45051
4827,USA,Michigan,Negaunee,49866,MI,c26103
4828,USA,North Carolina,Raleigh,27606,NC,c37183
4829,USA,North Carolina,Chapel Hill,27516,NC,"c37037,c37135"
4835,USA,Michigan,Manistique,49854,MI,"c26041,c26153"
4838,USA,Michigan,River Rouge,48218,MI,c26163
4840,USA,Michigan,Redford,48240,MI,c26163
4845,USA,Minnesota,Duluth,55811,MN,c27137
4847,USA,South Carolina,Green Sea,29545,SC,c45051
4851,USA,Michigan,Detroit,48214,MI,c26163
4854,USA,Michigan,Detroit,48219,MI,"c26125,c26163"
4855,USA,Michigan,South Haven,49090,MI,"c26005,c26159"
4859,USA,Minnesota,Byron,55920,MN,"c27039,c27109"
4904,USA,California,San Mateo,94403,CA,c06081
4905,USA,Massachusetts,Ayer,01432,MA,c25017
4906,USA,Maine,Waterville,04901,ME,c23011
4908,USA,Massachusetts,Duxbury,02332,MA,c25023
4909,USA,Massachusetts,Billerica,01821,MA,c25017
4910,USA,Georgia,Marietta,30062,GA,c13067
4911,USA,Washington,Seattle,98133,WA,c53033
4913,USA,California,Anaheim,92801,CA,c06059
4915,USA,Washington,Bainbridge Island,98110,WA,c53035
4918,USA,Washington,Port Townsend,98368,WA,c53031
4919,USA,California,Lemon Grove,91945,CA,c06073
4924,USA,Tennessee,Chattanooga,37406,TN,c47065
4925,USA,New Hampshire,Wolfeboro,03894,NH,c33003
4926,USA,Indiana,Columbus,47201,IN,"c18005,c18013,c18071"
4929,USA,Massachusetts,Haverhill,01830,MA,c25009
4930,USA,New York,Buffalo,14216,NY,c36029
4931,USA,Illinois,Edwardsville,62025,IL,c17119
4935,USA,North Carolina,Charlotte,28273,NC,c37119
4941,USA,Georgia,Macon,31210,GA,"c13021,c13207"
4944,USA,Colorado,Grand Junction,81503,CO,c08077
4949,USA,Maryland,Riverdale,20737,MD,c24033
4956,USA,Michigan,Whitehall,49461,MI,c26121
4958,USA,New Hampshire,Langdon,03609,NH,c33005
4959,USA,Missouri,Kansas City,64156,MO,"c29047,c29095"
4961,USA,Michigan,Almont,48003,MI,"c26087,c26147"
4964,USA,California,Los Angeles,90033,CA,c06037
4965,USA,South Carolina,Anderson,29621,SC,c45007
4967,USA,Michigan,Belmont,49306,MI,c26081
4970,USA,Michigan,Harris,49845,MI,c26109
4973,USA,California,San Francisco,94115,CA,c06075
4978,USA,Louisiana,Baton Rouge,70810,LA,c22033
4980,USA,Washington,Kettle Falls,99141,WA,"c53019,c53065"
4982,USA,Indiana,Fort Wayne,46814,IN,"c18003,c18183"
4983,USA,Michigan,Mancelona,49659,MI,"c26009,c26079"
4984,USA,California,Temecula,92592,CA,"c06065,c06073"
4987,USA,Massachusetts,Worcester,01604,MA,c25027
4988,USA,Michigan,Cedarville,49719,MI,"c26033,c26097"
4990,USA,California,Hillsborough,94010,CA,c06081
4991,USA,Pennsylvania,Bridgeville,15017,PA,"c42003,c42125"
4994,USA,Michigan,Kingston,48741,MI,"c26151,c26157"
4998,USA,Michigan,Flint,48502,MI,c26049
4999,USA,California,Long Beach,90803,CA,c06037
5000,USA,Massachusetts,Hingham,02043,MA,"c25021,c25023"
5002,USA,Tennessee,Collierville,38017,TN,"c47047,c47157"
5003,USA,Wisconsin,Onalaska,54650,WI,c55063
5005,USA,Tennessee,Chattanooga,37411,TN,c47065
5006,USA,Arkansas,Fayetteville,72753,AR,c05143
5010,USA,Indiana,Fishers,46038,IN,c18057
5012,USA,California,Palmdale,93550,CA,c06037
5013,USA,Missouri,Kansas City,64153,MO,c29165
5016,USA,New York,Huntington,11743,NY,c36103
5019,USA,Wisconsin,West Salem,54669,WI,c55063
5022,USA,Tennessee,Jonesborough,37659,TN,"c47163,c47179"
5025,USA,California,San Diego,92130,CA,c06073
5026,USA,California,Burlingame,94010,CA,c06081
5027,USA,California,San Jose,95111,CA,c06085
5030,USA,New York,Utica,13502,NY,"c36043,c36065"
5041,USA,Iowa,West Branch,52358,IA,"c19031,c19103"
5045,USA,Tennessee,Memphis,38117,TN,c47157
5046,USA,Michigan,Memphis,48041,MI,"c26099,c26147"
5047,USA,Texas,El Paso,79907,TX,c48141
5048,USA,Michigan,Imlay City,48444,MI,"c26087,c26147"
5049,USA,Nevada,Las Vegas,89156,NV,c32003
5050,USA,Michigan,Carleton,48117,MI,"c26115,c26163"
5052,USA,Texas,Cedar Park,78613,TX,"c48453,c48491"
5053,USA,Michigan,Waterford,48329,MI,c26125
5056,USA,Michigan,Buchanan,49107,MI,c26021
5057,USA,Texas,Dallas,75203,TX,c48113
5058,USA,Tennessee,Chattanooga,37404,TN,c47065
5059,USA,Arizona,Globe,85501,AZ,c04007
5060,USA,Missouri,Farmington,63640,MO,"c29123,c29186,c29187"
5063,USA,South Carolina,Aynor,29511,SC,c45051
5065,USA,Michigan,Detroit,48212,MI,c26163
5066,USA,Michigan,Saline,48176,MI,"c26091,c26161"
5067,USA,Michigan,Ann Arbor,48108,MI,c26161
5069,USA,Michigan,Edwardsburg,49112,MI,c26027
5070,USA,Texas,Houston,77245,TX,c48201
5071,USA,Utah,Draper,84020,UT,"c49035,c49049"
5072,USA,Michigan,De Tour Village,49725,MI,c26033
5074,USA,Georgia,Norcross,30093,GA,"c13089,c13135"
5082,USA,Missouri,Kansas City,64118,MO,"c29047,c29095,c29165"
5084,USA,Michigan,Corunna,48817,MI,c26155
5085,USA,Oregon,Blachly,97412,OR,c41039
5086,USA,Michigan,Cadillac,49601,MI,"c26085,c26113,c26165"
5089,USA,California,Los Angeles,90042,CA,c06037
5090,USA,Michigan,Trenton,48183,MI,c26163
5096,USA,Wisconsin,Germantown,53022,WI,"c55089,c55131,c55133"
5098,USA,Missouri,Kansas City,64116,MO,c29047
5099,USA,New York,Northport,11768,NY,c36103
5102,USA,California,Santa Maria,93454,CA,"c06079,c06083"
5103,USA,Texas,New Braunfels,78130,TX,"c48091,c48187,c48209"
5104,USA,California,Pacific Grove,93950,CA,c06053
5107,USA,California,Upland,91786,CA,"c06037,c06071"
5109,USA,Georgia,Johns Creek,30022,GA,c13121
5110,USA,Michigan,Elk Rapids,49629,MI,c26009
5112,USA,Rhode Island,North Scituate,02857,RI,c44007
5113,USA,New Jersey,Moorestown,08057,NJ,c34005
5114,USA,Michigan,Fenton,48430,MI,"c26049,c26093,c26125"
5115,USA,Maryland,Silver Spring,20906,MD,c24031
5119,USA,Kansas,Lawrence,66046,KS,c20045
5123,USA,New York,Yonkers,10705,NY,"c36005,c36119"
5124,USA,California,Torrance,90503,CA,c06037
5125,USA,Illinois,Chicago,60609,IL,c17031
5126,USA,Missouri,Riverside,64150,MO,"c29047,c29165"
5130,USA,South Carolina,LIttle River,29566,SC,c45051
5132,USA,Georgia,Winder,30680,GA,"c13013,c13135,c13157,c13219"
5134,USA,California,Clovis,93619,CA,c06019
5136,USA,California,Santa Ynez,93460,CA,c06083
5137,USA,California,San Marcos,92069,CA,c06073
5141,USA,Missouri,Kansas City,64119,MO,"c29047,c29095"
5142,USA,Connecticut,West Haven,06516,CT,c09009
5143,USA,Minnesota,Grand Rapids,55744,MN,c27061
5145,USA,Florida,Gainesville,32608,FL,c12001
5147,USA,Missouri,Fulton,65251,MO,c29027
5148,USA,Wisconsin,New Berlin,53146,WI,c55133
5149,USA,New York,Troy,12180,NY,c36083
5150,USA,Michigan,Flint,48506,MI,c26049
5152,USA,Michigan,Otsego,49078,MI,"c26005,c26077,c26159"
5155,USA,Michigan,Ubly,48475,MI,"c26063,c26151"
5156,USA,Michigan,Pigeon,48755,MI,c26063
5159,USA,Utah,Salt Lake City,84121,UT,c49035
5160,USA,North Carolina,Cary,27513,NC,c37183
5161,USA,Michigan,Plainwell,49080,MI,"c26005,c26015,c26077"
5162,USA,Michigan,Big Rapids,49307,MI,"c26107,c26123"
5166,USA,Michigan,Freeland,48623,MI,"c26017,c26111,c26145"
5167,USA,Michigan,Marysville,48040,MI,c26147
5168,USA,Louisiana,New Orleans,70119,LA,c22071
5171,USA,California,Monterey,93940,CA,c06053
5172,USA,Minnesota,Greenbush,56726,MN,c27135
5173,USA,Michigan,Fennville,49408,MI,c26005
5176,USA,Missouri,Saint Louis,63130,MO,"c29189,c29510"
5181,USA,Pennsylvania,Wyndmoor,19038,PA,c42091
5182,USA,Michigan,Dowagiac,49047,MI,"c26021,c26027,c26159"
5183,USA,Michigan,Gaylord,49735,MI,c26137
5186,USA,Tennessee,Antioch,37013,TN,c47037
5188,USA,Indiana,Terre Haute,47803,IN,"c18021,c18167"
5189,USA,Kansas,Kansas City,66101,KS,c20209
5190,USA,North Carolina,Cary,27519,NC,"c37037,c37183"
5193,USA,Michigan,Saginaw,48602,MI,c26145
5194,USA,Michigan,Gobles,49055,MI,"c26005,c26159"
5196,USA,Florida,Pompano Beach,33076,FL,c12011
5197,USA,Michigan,Detroit,48208,MI,c26163
5198,USA,Oregon,Grants Pass,97526,OR,"c41029,c41033"
5199,USA,California,San Juan Capistrano,92675,CA,c06059
5202,USA,New York,New Rochelle,10804,NY,c36119
5203,USA,Michigan,Sanford,48657,MI,c26111
5204,USA,Michigan,Three Rivers,49093,MI,"c26027,c26149"
5205,USA,Michigan,Concord,49237,MI,"c26025,c26075"
5212,USA,Texas,Denton,76203,TX,c48121
5213,USA,Michigan,Saint Ignace,49781,MI,c26097
5214,USA,Michigan,Saint Clair Shores,48080-2183,MI,"c26099,c26163"
5215,USA,Michigan,Frankenmuth,48734,MI,"c26145,c26157"
5216,USA,Michigan,Essexville,48732,MI,c26017
5217,USA,Michigan,Dearborn,48126,MI,c26163
5219,USA,Georgia,East Point,30344,GA,"c13063,c13121"
5222,USA,Michigan,Saginaw,48602,MI,c26145
5224,USA,Michigan,Standish,48658,MI,"c26011,c26017"
5225,USA,Michigan,Eastpointe,48021,MI,c26099
5227,USA,Michigan,Schoolcraft,49087,MI,"c26077,c26149,c26159"
5229,USA,Michigan,Saginaw,48603,MI,c26145
5230,USA,Michigan,Alpena ,49707,MI,"c26007,c26141"
5231,USA,Michigan,Shepherd,48883,MI,"c26057,c26073,c26111"
5232,USA,Minnesota,Hermantown,55811,MN,c27137
5234,USA,Michigan,Elsie,48831,MI,"c26037,c26057,c26145,c26155"
5235,USA,Michigan,Chesaning,48616,MI,"c26145,c26155"
5238,USA,Michigan,Otisville,48463,MI,"c26049,c26087"
5239,USA,Michigan,Harper Woods,48225,MI,c26163
5242,USA,Texas,Dallas,75214,TX,c48113
5243,USA,Virginia,Clifton,20124,VA,c51059
5247,USA,Michigan,East Jordan,49727,MI,"c26009,c26029"
5248,USA,Michigan,Hastings,49058,MI,c26015
5250,USA,California,Sacramento,95827,CA,c06067
5253,USA,Minnesota,Bigfork,56628,MN,c27061
5254,USA,New York,Trumansburg,14886,NY,"c36097,c36099,c36109"
5256,USA,Michigan,Lake Odessa,48849,MI,"c26015,c26045,c26067"
5257,USA,Michigan,Coleman,48618,MI,"c26051,c26073,c26111"
5260,USA,Michigan,Owosso,48867,MI,"c26145,c26155"
5261,USA,Texas,Humble,77338,TX,c48201
5263,USA,Michigan,Riverview,48193,MI,c26163
5265,USA,Maine,Portland,04103,ME,c23005
5268,USA,Kansas,Olathe,66062,KS,c20091
5274,USA,California,Sacramento,95827,CA,c06067
5275,USA,Minnesota,New Prague,56071,MN,"c27079,c27131,c27139"
5276,USA,Florida,Tampa,33612,FL,c12057
5278,USA,Minnesota,Minneapolis,55408,MN,c27053
5279,USA,Virginia,Altavista,24517,VA,c51031
5282,USA,Michigan,Durand,48429,MI,"c26049,c26155"
5283,USA,Florida,Tampa,33610,FL,c12057
5285,USA,California,Palos Verdes Estates,90274,CA,c06037
5290,USA,Minnesota,Forest Lake,55025,MN,"c27003,c27025,c27163"
5293,USA,Georgia,Duluth,30096,GA,c13135
5295,USA,Washington,Shelton,98584,WA,c53045
5298,USA,New York,Astoria,11106,NY,c36081
5299,USA,Minnesota,Red Wing,55066,MN,c27049
5310,USA,New Jersey,East Orange,07017,NJ,c34013
5314,USA,Michigan,Pellston,49769,MI,"c26031,c26047"
5316,USA,Michigan,Saranac,48881,MI,c26067
5317,USA,South Carolina,Blythewood,29016,SC,"c45039,c45079"
5326,USA,Missouri,St. Louis,63131,MO,c29189
5327,USA,South Carolina,Winnsboro,29180,SC,"c45039,c45079"
5329,USA,Florida,Miami,33199,FL,c12086
5332,USA,Georgia,Decatur,30030,GA,c13089
5338,USA,Virginia,Leesburg,20175,VA,c51107
5339,USA,Minnesota,Houston,55943,MN,"c27055,c27169"
5340,USA,Minnesota,Minneapolis,55403,MN,c27053
5348,USA,Minnesota,Cokato,55321,MN,"c27093,c27171"
5350,USA,Illinois,Chicago,60612,IL,c17031
5401,USA,Pennsylvania,Bensalem,19020,PA,c42017
5402,USA,Indiana,Walton,46994,IN,c18017
5403,USA,Indiana,Bedford,47421,IN,"c18093,c18105"
5404,USA,Pennsylvania,Lansdale,19446,PA,c42091
5407,USA,Pennsylvania,Conshohocken,19428,PA,c42091
5410,USA,Florida,Pompano Beach,33073,FL,c12011
5411,USA,Texas,Prosper,75078,TX,"c48085,c48121"
5413,USA,Ohio,Shelby,44875,OH,"c39033,c39139"
5414,USA,Texas,Pearland,77584,TX,"c48039,c48157"
5417,USA,Texas,Allen,75013,TX,c48085
5418,USA,Ohio,Hubbard,44425,OH,"c39099,c39155"
5419,USA,California,Berkeley,94704,CA,c06001
5420,USA,New Jersey,Bridgeton,08302,NJ,"c34011,c34033"
5421,USA,New York,New York,10075,NY,c36061
5422,USA,Massachusetts,Westford,01886,MA,c25017
